4.679083968076372548e+04,1.495291238904069066e+08
2.404331554111612495e+05,3.651613467020342827e+09
1.091754210239645472e+05,1.033503734422610760e+09
1.593631418084254256e+04,3.518320861409857124e+07
1.494621778469697456e+05,2.316673808664146900e+09
1.423317431498121878e+05,1.855247195948104382e+09
8.816643162153501180e+04,9.263048301489933729e+08
2.152618578889464261e+05,6.342762638995743752e+09
1.402513821885526122e+05,1.011640997458117604e+09
2.158606047074508388e+05,4.212971504093628883e+09
1.900037486228749913e+05,2.232905530667169571e+09
1.773309875558719214e+05,3.733110455394965172e+09
1.721141909803166636e+05,3.441305402791912556e+09
1.109639097983544925e+05,1.665293512576028109e+09
8.571428319848900719e+04,6.303754398063579798e+08
2.058552685753136757e+05,3.326944748277761459e+09
1.534444820825766074e+05,2.540585342739240646e+09
1.404972833643837366e+05,2.131228930940753698e+09
4.301671853397550876e+04,1.983438855261138976e+08
1.466823163543176197e+05,2.073876933770226240e+09
1.377721974838991300e+05,2.168091192993538857e+09
7.315417347210318258e+04,7.745721640933358669e+08
8.953266746914658870e+04,1.010196715264196873e+09
4.095894378319087264e+04,2.610169408073350787e+08
2.172511964644553955e+05,6.655836873613809586e+09
9.252030941964231897e+04,9.636825824689233303e+08
2.423954283203132800e+05,4.818890784936498642e+09
2.138609434616750514e+04,3.820101599479719996e+07
2.196097067503574362e+05,6.215770411348978043e+09
7.329621020655588654e+04,6.411799733123639822e+08
2.005172661604878085e+05,4.505851109476167679e+09
1.411998137047044002e+05,1.652370661759348869e+09
1.267284014760064383e+04,1.801713613855219260e+07
1.368770471169473603e+05,1.647302421970527887e+09
1.753262567893991945e+05,1.391582750822612524e+09
2.447538776036614436e+05,3.149179716914656639e+09
8.203891990410105791e+04,7.087676128079329729e+08
1.351339815897170593e+04,2.120989940314600244e+07
1.379543726673048513e+05,1.530662096484239817e+09
2.188325292700049758e+05,5.035627664640721321e+09
5.735970471500237181e+04,2.770897962552530169e+08
1.522857722436260374e+05,1.848659092610736847e+09
2.097836943414248817e+05,4.816489945172739029e+09
2.195540791742666624e+05,4.545256900330565453e+09
9.663688050527444284e+04,9.391297568858808279e+08
2.205887757154979918e+05,3.951007113672756195e+09
1.209967204450604040e+05,1.636554453606762409e+09
1.328258837618434045e+05,2.609848163756479740e+09
2.389916379497619637e+05,4.460248618172724724e+09
1.786858842658400536e+05,3.043607795925436497e+09
1.091318501364759431e+05,1.452611333662217855e+09
1.902539853135051671e+05,4.461034046736297607e+09
4.846618373428776249e+04,1.912542269876264632e+08
1.061353832763136161e+05,1.158086112542102575e+09
8.280802467670046099e+03,5.680653367820820771e+06
1.338104727234860766e+05,1.062476843919421554e+09
2.333640587628782305e+04,5.847100112148629874e+07
1.700294402702563675e+05,2.796280041693725586e+09
2.093017703104579778e+04,3.460808338521277159e+07
1.001593488398684567e+05,1.180006938231386662e+09
9.643419534189782280e+04,1.030846693883841753e+09
8.739009030426784011e+04,8.560891150058158636e+08
5.129645683572611597e+04,3.499575452530820370e+08
2.500158690206191750e+04,7.442765060494327545e+07
1.384509685556739278e+05,1.168091807738831997e+09
7.331126465165238187e+04,4.127234897198737860e+08
8.385352031209191773e+04,8.737898913506394625e+08
1.865041002209546859e+05,4.355322558034528732e+09
2.357993885906713549e+05,7.151063182914155960e+09
2.010038618827557948e+05,6.564694538578156471e+09
1.778403728871280327e+05,3.321280427774761677e+09
7.727652325104371994e+04,7.435451654440411329e+08
1.731824606949898589e+05,3.084687927824263573e+09
2.473619418564013322e+05,7.323456934309049606e+09
2.378557762464703119e+05,7.142441390839591980e+09
5.998431430349266157e+04,2.390379012021585107e+08
1.673863989946919028e+05,2.747158575393948078e+09
1.505902066672821820e+05,2.493263459884430885e+09
1.951032091998383403e+05,3.437310720379535198e+09
1.225834116103981796e+05,1.750018555971647501e+09
1.347505490997577435e+05,1.464990882353158474e+09
1.857604772628591745e+05,4.183959960575065613e+09
1.277852648345216003e+05,2.213847190176354885e+09
2.115635693296227837e+05,6.044778199406950951e+09
3.552735078586097370e+04,1.332705939572427124e+08
2.102860837726016762e+05,5.485045029295932770e+09
1.037470845525517689e+04,7.860604460026684217e+06
3.663299591563576541e+04,1.159950168808794022e+08
8.588987637966111652e+04,6.711311202504535913e+08
1.747731312597396900e+05,4.069091950026128769e+09
5.070932912812587165e+04,2.732925611204550862e+08
1.510714023184377875e+05,1.489411649920935154e+09
2.986984321189131879e+04,9.982344434431274235e+07
9.868368607316018824e+03,8.250753813314449042e+06
2.368139795213811740e+05,7.108687434448496819e+09
3.909956110976495256e+04,2.284021276867876053e+08
1.302919873085255385e+05,2.198842350902048588e+09
1.129935440818305215e+05,1.274994305880158186e+09
1.198270284144336620e+05,1.304740047988212347e+09
2.335294232977952342e+05,5.996625621641097069e+09
1.812734344809521863e+05,2.913674271737200260e+09
1.877896512086762232e+05,2.822930119857725143e+09
1.877370708666576538e+05,3.490148231906015396e+09
2.076022935030294320e+04,5.614069327000356466e+07
2.297831661811636586e+05,4.769443107066227913e+09
2.384624693237437750e+05,6.028215813404500008e+09
1.472980001114289335e+05,1.389117032245563030e+09
9.148642803785913566e+04,7.662122580457338095e+08
1.576479263461522169e+04,2.064723471094600111e+07
1.562226236559730314e+05,2.430965255639488220e+09
3.853050506888475502e+04,1.205508585613878369e+08
3.723274113180113636e+04,1.692209070965430439e+08
1.781952474157063698e+05,4.522251390330916405e+09
2.417752065210387809e+04,4.794369544667821378e+07
2.120090971810298215e+05,6.694796315131418228e+09
1.617656582392048149e+05,3.462206945025259495e+09
2.327792339667814376e+05,5.690890473243004799e+09
4.634933376791034243e+04,2.372805220216682255e+08
1.541943963435451951e+04,1.942330824396190792e+07
8.121010011775614112e+04,1.078115033943171024e+09
2.107475321376910433e+05,4.252972217455077171e+09
1.174715006695096235e+05,1.104480320838445663e+09
1.416188276341431811e+04,2.704205508955185115e+07
2.200673038345316600e+05,4.693994085350908279e+09
2.382318516141847649e+05,5.100867959379186630e+09
3.517257549126756930e+04,1.062969696083584279e+08
5.255004853480146994e+04,2.828237419713601470e+08
2.412384353834534122e+05,7.846696749691944122e+09
1.069811648944623303e+05,1.268945409256587029e+09
1.068270863967622427e+05,1.727669786999562263e+09
1.614108888011794770e+05,2.540489266013354301e+09
1.186645645909894520e+05,1.470972696043500185e+09
1.113667947505760094e+05,1.070493061295032859e+09
6.133350446847402054e+03,2.528039996937062126e+06
9.401679958339847872e+03,6.979994359746084549e+06
1.156230661583887122e+05,1.470488159781064510e+09
1.899571380839727644e+05,3.396605097863521099e+09
8.567016708435490727e+04,7.082948205152832270e+08
1.560358813441479579e+05,2.926925404245208263e+09
4.269391181001480436e+04,2.095358447940393984e+08
1.587427146878745989e+05,3.403205703777305603e+09
1.018928963622362789e+05,1.192216803490078449e+09
2.487464474282145675e+05,6.277971238275028229e+09
3.715205176025873516e+04,1.158453246653782278e+08
1.859391560164435650e+05,3.938568967057500362e+09
1.983308818628338922e+05,5.470512162172939301e+09
5.226273359006611281e+04,3.109484750535370111e+08
1.136990436123336258e+05,1.746686145921962261e+09
1.292495412894778856e+05,1.601543111136428118e+09
1.445849192972702731e+05,2.066786083413273811e+09
2.184955351928551972e+05,3.426014183929867744e+09
1.796545661541787267e+05,5.556418717119623184e+09
2.015657604521967005e+05,3.238365581631983280e+09
1.505222706075044698e+05,1.921196923710745096e+09
1.713228465822614380e+05,3.596034894960105896e+09
6.999242565523211670e+04,3.834870783270305395e+07
6.099707369358037249e+04,2.922365013387286663e+08
6.516489409384318606e+03,4.683680323251796886e+06
1.291403660732992648e+03,3.275266038477243856e+05
3.504994236115019157e+04,1.712396851644531786e+08
2.380316175712286495e+05,6.343868246385354042e+09
1.658039110280179884e+05,2.803785844065981865e+09
1.850924402273631131e+05,3.336866800449213505e+09
7.762148641714769474e+04,6.452766898361122608e+08
9.979478187622482073e+04,7.551229489678825140e+08
2.243278934337259270e+05,5.780572082050916672e+09
9.568239548769105750e+04,6.254119838130462170e+08
1.654409871043117018e+05,1.444255984041468143e+09
1.654965695045054017e+05,3.394855209668071747e+09
2.356015494541255466e+05,4.693510024902621269e+09
8.342259330748085631e+04,8.951432466013250351e+08
1.659375269391882757e+05,2.528100858716395855e+09
5.132835182082529354e+04,1.859828662039053440e+08
1.191070225884639804e+05,7.790829163012559414e+08
5.427840949776813068e+04,2.605992002450894415e+08
9.216635137626847427e+04,1.095258068512705326e+09
2.412967895688919234e+05,6.623572409037883759e+09
2.424319594375104498e+04,5.998417155759313703e+07
1.235983379328808369e+05,2.028115318984030485e+09
2.228632453684686043e+05,3.232137498814980030e+09
1.450039565220077639e+05,2.188856647768097878e+09
1.408016178114723007e+05,2.922598221093756199e+09
9.602953372073250648e+04,1.347571494987394810e+09
1.356789026194935432e+05,2.036689289163110018e+09
6.111980715961434908e+04,4.297068803319013715e+08
2.487864112878192391e+05,5.126112528977729797e+09
9.891419733284895483e+04,1.127917091406112194e+09
1.522846023081715975e+05,2.194217437748888493e+09
7.328217378586201812e+04,6.115958569586136341e+08
1.487273304565950275e+04,2.567588552745160460e+07
8.769304889390477911e+04,7.020743224008153677e+08
1.805781319476288045e+05,2.705721849167651653e+09
9.250752445106014784e+04,9.337462369966760874e+08
1.233683017102804627e+02,2.762209228671176825e+05
7.624022219600199605e+04,7.574458857758841515e+08
2.117403344400663336e+05,4.762317550533198357e+09
1.502428410491288196e+04,2.265253371873784065e+07
1.589315908982554101e+05,1.192014855972694874e+09
1.531320253265744395e+04,2.159840818925392628e+07
4.777527266054476786e+04,2.422638526954927146e+08
1.942153075955425156e+05,4.470071388466299057e+09
2.017500004261989670e+05,3.826022170699973106e+09
4.363516121959720476e+04,1.885289082070869207e+08
5.269018072612699325e+04,1.520265620587511063e+08
2.265562276825573354e+05,4.171303709592200279e+09
1.150848010199383716e+05,9.557003556466860771e+08
1.602790476661972934e+05,3.050194554969922066e+09
1.661007499898217793e+05,2.086891157306282759e+09
8.178392140736270812e+04,6.231360746105785370e+08
1.714386398174369824e+05,3.381579012976050377e+09
2.270945698982515387e+04,4.733782898158939928e+07
1.070004873380233039e+05,1.190732630131141186e+09
2.237155887539032556e+05,5.276086642049755096e+09
1.102446544894052058e+05,5.686647757369395494e+08
2.322080107402156864e+05,3.286891752875214577e+09
8.298307947997935116e+04,8.455974159707841873e+08
1.677522481030064519e+05,2.540536837115234852e+09
2.955700858035412239e+04,7.594138757417275012e+07
9.869759266576282971e+04,7.323459303460615873e+08
1.291919344296652853e+05,1.565374367394020319e+09
1.848041595184440084e+05,3.368037711121441841e+09
1.305224801261387038e+05,1.999671565399586201e+09
2.664000726711745983e+02,3.021425144385395688e+05
2.088221681016561051e+05,6.052830248028068542e+09
3.210596483744390571e+04,8.177621524613305926e+07
3.604377443717060669e+04,1.011414813224785626e+08
9.594318622648362361e+04,1.244586417159627199e+09
2.200464250364237814e+05,5.842016683866980553e+09
1.181924693477853434e+05,1.487768376099904299e+09
8.844029560235943791e+03,7.446886339595634490e+06
2.221980084512389149e+05,5.211259681283204079e+09
3.400395229456656671e+04,1.179840916653953493e+08
2.090580289620732074e+05,3.685384263371068954e+09
5.320737240689330065e+04,3.311952607293952107e+08
1.737263660969193152e+05,2.569674103840584755e+09
1.155199895505156164e+05,1.514698090982114077e+09
4.136659191557673694e+03,2.117781887147908099e+06
1.649620214428117615e+05,3.510812882202979088e+09
1.368845429596083995e+05,2.063124540941974163e+09
1.038105601680919208e+05,1.244376823963212490e+09
1.394820715864812955e+05,2.872424846521541119e+09
7.201416948636308371e+04,5.101258091386273503e+08
2.432837589939211321e+05,4.060698923597881317e+09
1.771843640935784206e+05,2.654759175185140610e+09
9.300158221387966478e+03,8.841009299877988175e+06
2.457967850650381588e+05,5.479068939652797699e+09
1.785448331414604327e+05,2.666303317868955135e+09
6.502463043897249736e+04,6.327261436273244619e+08
6.459922435860559926e+04,5.408122757513746023e+08
1.446453867626678839e+05,1.297502620108955383e+09
1.706608607799797901e+05,2.916370704610549927e+09
1.810670866444942367e+05,3.797329198961260796e+09
9.739731565464368032e+04,6.853597968839221001e+08
2.125465004020159249e+05,5.906735689748474121e+09
2.932586337642642684e+04,8.100537280450522900e+07
6.099493467766106914e+04,4.410564179606859684e+08
1.311009049051837646e+05,1.934762306607708216e+09
1.798389472238763701e+05,3.227250698851342201e+09
6.493750749713255937e+04,4.337633774860212207e+08
2.493906065955296508e+05,3.193719584506479740e+09
1.688907907872452924e+05,3.333471169813025475e+09
1.047321644277900923e+05,1.433519695428032160e+09
6.943810620634013321e+04,4.426019508933325410e+08
2.124725846417443972e+04,3.496758002910748869e+07
1.913649733155934664e+05,4.115185540789208412e+09
2.223695172006340581e+05,5.516085964968575478e+09
3.869452271990095323e+04,1.388498044864536822e+08
1.482165817362657690e+05,2.420625231128054619e+09
2.137529523370825627e+05,4.434630240724109650e+09
1.049596899550410162e+05,1.387646516691310406e+09
9.681927296988970193e+04,8.058190654521168470e+08
1.877763982168873190e+05,3.718281255660322666e+09
1.933997443410376145e+05,3.251786451057824612e+09
1.214714071102576709e+05,1.808316384874536037e+09
1.279576132822690415e+05,1.724365125356510401e+09
6.231183413351621130e+04,4.219630163123728633e+08
1.110221347152998169e+04,1.855563928160759807e+07
6.344672735889206706e+03,3.724868199631764553e+06
2.145694121316156816e+05,2.368664268319980145e+09
1.995115045412429026e+05,3.356357400736566544e+09
6.806827527355452185e+04,4.940354487563607693e+08
1.613351003938053036e+05,2.971939159515328407e+09
1.054894353663305665e+05,1.198675439796550751e+09
1.355375002981705475e+05,1.875932234001863241e+09
2.464038984985823045e+05,7.569900398426674843e+09
1.699310679971832724e+05,2.310890544446326733e+09
3.974015673956743558e+04,1.271921392260358930e+08
1.939802347258623049e+05,2.757435073502378941e+09
6.826891288994657225e+04,4.493093795343073606e+08
1.359295531005084922e+05,2.176736520726071358e+09
2.897896604767968893e+04,6.807525536306160688e+07
1.229172060201949062e+05,1.399441863391964436e+09
2.485158736619985430e+05,5.107295128118036270e+09
1.473189649138766108e+05,1.910742573984563828e+09
8.961775169305740565e+04,7.501659596782907248e+08
1.540374825820026126e+04,1.418906961332302913e+07
7.390713971746507741e+04,5.645562463734014034e+08
1.268911368868889404e+05,1.331410996298735142e+09
5.019960809249993326e+04,1.747553027654837370e+08
1.994654707693411328e+05,2.797524225675355911e+09
1.889540590113633079e+05,2.865613045139413834e+09
2.876459356217211825e+04,1.301079141813504100e+08
1.817132223439380468e+05,3.692953239945770741e+09
2.224122394921918021e+04,4.910694716211994737e+07
1.988599257564888394e+05,5.631790011117769241e+09
1.745246906705293513e+05,2.658925891511045933e+09
3.036448626113935461e+04,5.224947017998411506e+07
1.468959536073794297e+05,1.647384122752571106e+09
1.921792037813664938e+05,3.694836758024310589e+09
3.966863894082714251e+04,1.971058181378662586e+08
1.509863050120449916e+05,2.503395861976369858e+09
1.973295648295446590e+05,3.521847310041450500e+09
2.464653971380568692e+05,7.168437071562834740e+09
4.552075802214544819e+04,1.868771629500145614e+08
5.505074917698701756e+04,3.408917597065719366e+08
7.665728588096809108e+04,3.455391428714283109e+08
1.547459170260664905e+04,1.970826183025889099e+07
1.962640225423175434e+05,4.635130599267692566e+09
1.329836933283670514e+05,1.592088668766290903e+09
1.177268578409297043e+05,1.531260946733590126e+09
2.352502185735798266e+05,4.962327491299702644e+09
6.704883278032452836e+03,4.664326801383202896e+06
1.713797541344930942e+05,3.867286662261923790e+09
7.777543652115875739e+04,4.265449108249880075e+08
1.201922863172440993e+05,1.687225463254113913e+09
5.497889548356297018e+04,2.676983200364193320e+08
8.764248827432875260e+03,4.957327039031507447e+06
1.404701464147650695e+05,2.581580378916378021e+09
4.999636130787604634e+04,3.119645113492374420e+08
1.710480423494800052e+05,3.245094752709877968e+09
2.323975148475215537e+05,7.412151865967879295e+09
1.390089434571549064e+05,2.073456410357793570e+09
4.269392151891171670e+04,2.386884877206003070e+08
1.965274260833813241e+04,4.414682356010739505e+07
1.787631362917936058e+05,1.910894683125380754e+09
1.568604798991044227e+05,2.156774508558002472e+09
9.500222057796132503e+03,1.009339567200560123e+07
2.000559645996790496e+05,4.055267965708976269e+09
5.316926987194639514e+04,2.651807375030118823e+08
4.551415403805025562e+04,1.648489021927717924e+08
1.113942204624074657e+05,1.275709727550603628e+09
1.271816476445608532e+04,1.206013177304609492e+07
1.479921137219797311e+04,2.257910898994622752e+07
3.393202847377218859e+04,1.456059688602672219e+08
1.052474248118455725e+05,1.394592891307992697e+09
2.358245543963915552e+05,2.882946229697162628e+09
3.642891453093091695e+04,1.308705435926368088e+08
1.125329604095611285e+05,9.617499953934066296e+08
6.527089226993573538e+04,3.500201114461044073e+08
1.145318979424325789e+03,3.859597882046541781e+05
1.829774401784597139e+05,3.177169489160089016e+09
2.355745268598139810e+05,6.461910277080896378e+09
6.515404549029871123e+04,5.514958193443225622e+08
9.724220887055204366e+04,8.049753243701746464e+08
1.370785585347428241e+04,1.443731206298038363e+07
1.746354662084220763e+04,2.898502230099507794e+07
1.925355404373202764e+05,3.823674030456878185e+09
2.173274512603174953e+05,4.468404160353560448e+09
2.140873786125837360e+05,4.208887421675518513e+09
1.038970890932532930e+05,1.017751616662356853e+09
9.277740637605106167e+04,7.283499991169910431e+08
1.184543097021198628e+05,2.039241522360877275e+09
1.414669239316324238e+05,1.923271961525108337e+09
1.709627026047812833e+05,3.795636711273611546e+09
1.194516166747840180e+05,1.514151197963122129e+09
1.378732668481798319e+05,8.215455400796573162e+08
1.235090102795552411e+04,1.604428227073596977e+07
1.228927656640277128e+05,1.192014749782590866e+09
2.137736609394097759e+05,3.184361612872518539e+09
1.430015074011604884e+05,2.221593372179159164e+09
3.584322978914611303e+04,7.460327775668936968e+07
2.334924191433824308e+05,5.302824513634427071e+09
4.591510242259607912e+04,2.097302360637903810e+08
4.806033163482492796e+02,2.485379901410360762e+05
1.022502599931853183e+05,1.135927112974848986e+09
2.989394603633757652e+04,5.869248475548383594e+07
1.187647722660912841e+05,2.033418523197703838e+09
9.869433273630803160e+04,1.397943858333503723e+09
1.887038512614699721e+05,3.693301400460196495e+09
1.545933884498081461e+05,2.318614552890947819e+09
5.306243942607902136e+04,3.499490450467507839e+08
1.877564748236079686e+04,5.433383639690865576e+07
1.328405949903799183e+03,2.813415476633684011e+05
1.690477761766509502e+04,1.644379445738400333e+07
5.400814759271851653e+04,2.170079135555967987e+08
2.249783516256052535e+05,6.240838812834655762e+09
2.337654698564645660e+05,6.309844531119754791e+09
2.362968131841766881e+05,4.764780195172313690e+09
2.350105155331305868e+05,3.679326909409625530e+09
2.436731768203876272e+05,7.595610611361862183e+09
6.082416608687573898e+04,4.399262691945337057e+08
2.266512252557571046e+05,4.701087940638282776e+09
4.928222658641040653e+03,2.712219959268789738e+06
6.647093644097045762e+04,5.173978622674515247e+08
1.447130532232540645e+04,1.712880085211241245e+07
2.100516024945402460e+05,4.631436861536380768e+09
1.571412792521636948e+04,2.248946483048219606e+07
8.810114770592072455e+04,5.580819173427321911e+08
1.731996271274642495e+05,3.065563460691790104e+09
2.397304248541973357e+05,7.716151147449439049e+09
1.863204763507443713e+05,4.241262934810104370e+09
1.826895224709906033e+05,2.876946240209300518e+09
1.935483589809646073e+05,2.357088796597022057e+09
1.371132732023942517e+05,2.752224107981237888e+09
2.142526429820817430e+05,6.180544758240310669e+09
2.000676221188435156e+05,4.423199851598909378e+09
1.306587394303271321e+04,1.675152682242890447e+07
5.080537807383498148e+04,3.627958069878339171e+08
8.538017581158303074e+04,9.354576416738305092e+08
2.269378220189831045e+05,7.225167243488805771e+09
1.072039536562849389e+05,9.791688840525866747e+08
6.046680980056376575e+04,3.046136863997486830e+08
6.799057718019605090e+04,4.980466688950759172e+08
8.866711814000752929e+04,4.936443772593831420e+08
3.965146333483429771e+04,1.851770261467033923e+08
1.153853447640362720e+04,1.867862621813389286e+07
2.300315952443661517e+05,5.796841584970829964e+09
4.444592760022608854e+04,2.048740843132846355e+08
1.908249543202342466e+05,3.497735258700951099e+09
1.938615544906396244e+05,4.152853122598782539e+09
1.631697417192341236e+05,3.138475369062356949e+09
1.943059289815879602e+05,3.596756050986035347e+09
3.859102540811640210e+04,2.086534226113789380e+08
1.609188731007181341e+05,2.437302082528802872e+09
6.669470056244941952e+04,5.017913381756191254e+08
1.705295355597413436e+05,1.841318213841482162e+09
1.889250445475479064e+05,3.839525966574988365e+09
2.110869611226978886e+05,3.436535847061367989e+09
1.686030829270599352e+05,2.934035014999093056e+09
6.603184246570270625e+04,4.010362304923806190e+08
1.653877270884720929e+04,2.083940449889143184e+07
9.465792380236859026e+04,5.415774760732603073e+08
7.230448054067217163e+04,3.632099058246237636e+08
3.536304635062575926e+03,1.393163344893539324e+06
1.303437058263168183e+04,2.021003491748334095e+07
9.329765049794178049e+04,6.679515282476023436e+08
6.983315590734114812e+04,5.390465409627636671e+08
1.339985279956534505e+05,1.971312622741740465e+09
4.481968486805376597e+04,1.703863511823977232e+08
3.890666780097118317e+04,1.460063087211847305e+08
1.815445533931317041e+05,3.128019696800305843e+09
6.381622304737158265e+04,6.023011384563893080e+08
9.248219323473951954e+04,6.981321426100494862e+08
2.026970085320588551e+05,4.854568669153150558e+09
1.378791132007949054e+05,2.193584637341775417e+09
4.985765358287291747e+03,2.382908998080132063e+06
2.247557942653373175e+05,5.038628825919637680e+09
